,date,city_1,country_1,city_2,country_2,working,source,lat_x,lng_x,same,duration_days,min_date,max_date,lat_y,lng_y,returns
10583,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-09,1953-03-08,35.2109787,-101.8667601,117
10584,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-10,1953-03-09,35.2109787,-101.8667601,117
10585,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-11,1953-03-10,35.2109787,-101.8667601,117
10586,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-12,1953-03-11,35.2109787,-101.8667601,117
10587,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-13,1953-03-12,35.2109787,-101.8667601,117
10588,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-16,1953-03-15,35.2109787,-101.8667601,117
10589,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-17,1953-03-16,35.2109787,-101.8667601,117
10590,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-20,1953-03-19,35.2109787,-101.8667601,117
10591,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-21,1953-03-20,35.2109787,-101.8667601,117
10592,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-22,1953-03-21,35.2109787,-101.8667601,117
10593,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-23,1953-03-22,35.2109787,-101.8667601,117
10594,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-24,1953-03-23,35.2109787,-101.8667601,117
10595,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-25,1953-03-24,35.2109787,-101.8667601,117
10596,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-03-26,1953-03-25,35.2109787,-101.8667601,117
10597,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-04-01,1953-03-31,35.2109787,-101.8667601,117
10598,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-04-02,1953-04-01,35.2109787,-101.8667601,117
10599,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-04-04,1953-04-03,35.2109787,-101.8667601,117
10600,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-04-05,1953-04-04,35.2109787,-101.8667601,117
10601,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-04-06,1953-04-05,35.2109787,-101.8667601,117
10602,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-04-07,1953-04-06,35.2109787,-101.8667601,117
10603,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-04-08,1953-04-07,,,117
10604,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-04-09,1953-04-08,35.2109787,-101.8667601,117
10605,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-04-10,1953-04-09,35.2109787,-101.8667601,117
10606,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-08-18,1953-08-17,35.2109787,-101.8667601,117
10607,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-10-07,1953-10-06,36.0545737,-95.923037,117
10608,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-10-08,1953-10-07,36.0545737,-95.923037,117
10609,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-10-12,1953-10-11,36.0545737,-95.923037,117
10610,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-10-13,1953-10-12,36.0545737,-95.923037,117
10611,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-10-24,1953-10-23,35.2109787,-101.8667601,117
10612,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-10-25,1953-10-24,35.2109787,-101.8667601,117
10613,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-10-26,1953-10-25,35.2109787,-101.8667601,117
10614,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-10-27,1953-10-26,35.2109787,-101.8667601,117
10615,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-10-28,1953-10-27,35.2109787,-101.8667601,117
10616,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-10-29,1953-10-28,35.2109787,-101.8667601,117
10617,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-10-30,1953-10-29,35.2109787,-101.8667601,117
10618,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-10-31,1953-10-30,35.2109787,-101.8667601,117
10619,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-01,1953-10-31,35.2109787,-101.8667601,117
10620,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-06,1953-11-05,35.2109787,-101.8667601,117
10621,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-07,1953-11-06,35.2109787,-101.8667601,117
10622,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-08,1953-11-07,35.2109787,-101.8667601,117
10623,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-09,1953-11-08,35.2109787,-101.8667601,117
10624,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-10,1953-11-09,35.2109787,-101.8667601,117
10625,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-12,1953-11-11,35.2109787,-101.8667601,117
10626,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-13,1953-11-12,35.2109787,-101.8667601,117
10627,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-14,1953-11-13,35.2109787,-101.8667601,117
10628,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-15,1953-11-14,35.2109787,-101.8667601,117
10629,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-16,1953-11-15,35.2109787,-101.8667601,117
10630,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-17,1953-11-16,35.2109787,-101.8667601,117
10631,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-18,1953-11-17,35.2109787,-101.8667601,117
10632,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-19,1953-11-18,35.2109787,-101.8667601,117
10633,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-22,1953-11-21,35.2109787,-101.8667601,117
10634,1953-03-21,,,,,,,35.2109787,-101.8667601,False,1,1953-11-23,1953-11-22,35.2109787,-101.8667601,117
10635,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1950-02-11,1950-02-10,36.0545737,-95.923037,117
10636,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1950-02-23,1950-02-22,36.0545737,-95.923037,117
10637,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1950-11-15,1950-11-14,35.2109787,-101.8667601,117
10638,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1950-11-16,1950-11-15,35.2109787,-101.8667601,117
10639,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1950-11-17,1950-11-16,35.2109787,-101.8667601,117
10640,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1950-11-18,1950-11-17,35.2109787,-101.8667601,117
10641,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1950-11-19,1950-11-18,35.2109787,-101.8667601,117
10642,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1950-11-20,1950-11-19,35.2109787,-101.8667601,117
10643,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1950-11-21,1950-11-20,35.2109787,-101.8667601,117
10644,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1950-11-22,1950-11-21,35.2109787,-101.8667601,117
10645,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1950-11-23,1950-11-22,35.2109787,-101.8667601,117
10646,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1950-11-24,1950-11-23,36.0545737,-95.923037,117
10647,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-09-09,1951-09-08,35.2109787,-101.8667601,117
10648,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-09-10,1951-09-09,35.2109787,-101.8667601,117
10649,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-09-11,1951-09-10,35.2109787,-101.8667601,117
10650,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-09-12,1951-09-11,35.2109787,-101.8667601,117
10651,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-09-13,1951-09-12,36.0545737,-95.923037,117
10652,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-09-14,1951-09-13,35.2109787,-101.8667601,117
10653,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-09-15,1951-09-14,35.2109787,-101.8667601,117
10654,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-09-16,1951-09-15,35.2109787,-101.8667601,117
10655,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-09-28,1951-09-27,35.2109787,-101.8667601,117
10656,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-09-29,1951-09-28,35.2109787,-101.8667601,117
10657,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-09-30,1951-09-29,35.2109787,-101.8667601,117
10658,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-10-01,1951-09-30,35.2109787,-101.8667601,117
10659,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-10-02,1951-10-01,35.2109787,-101.8667601,117
10660,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1951-10-06,1951-10-05,36.0545737,-95.923037,117
10661,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-08-14,1952-08-13,46.227638,2.213749,117
10662,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-08-15,1952-08-14,46.227638,2.213749,117
10663,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-08-16,1952-08-15,46.227638,2.213749,117
10664,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-08-18,1952-08-17,46.227638,2.213749,117
10665,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-08-20,1952-08-19,46.227638,2.213749,117
10666,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-08-22,1952-08-21,46.227638,2.213749,117
10667,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-08-23,1952-08-22,46.227638,2.213749,117
10668,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-08-26,1952-08-25,46.227638,2.213749,117
10669,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-01,1952-08-31,35.2109787,-101.8667601,117
10670,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-03,1952-09-02,35.2109787,-101.8667601,117
10671,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-04,1952-09-03,35.2109787,-101.8667601,117
10672,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-05,1952-09-04,35.2109787,-101.8667601,117
10673,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-06,1952-09-05,36.0545737,-95.923037,117
10674,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-07,1952-09-06,36.0545737,-95.923037,117
10675,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-08,1952-09-07,36.0545737,-95.923037,117
10676,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-09,1952-09-08,36.0545737,-95.923037,117
10677,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-10,1952-09-09,36.0545737,-95.923037,117
10678,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-11,1952-09-10,36.0545737,-95.923037,117
10679,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-12,1952-09-11,36.0545737,-95.923037,117
10680,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-13,1952-09-12,36.0545737,-95.923037,117
10681,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-14,1952-09-13,36.0545737,-95.923037,117
10682,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-09-15,1952-09-14,36.0545737,-95.923037,117
10683,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-11-22,1952-11-21,36.0545737,-95.923037,117
10684,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-12-04,1952-12-03,36.0545737,-95.923037,117
10685,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-12-28,1952-12-27,35.2109787,-101.8667601,117
10686,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-12-29,1952-12-28,35.2109787,-101.8667601,117
10687,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-12-30,1952-12-29,35.2109787,-101.8667601,117
10688,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1952-12-31,1952-12-30,35.2109787,-101.8667601,117
10689,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-01-01,1952-12-31,35.2109787,-101.8667601,117
10690,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-01-08,1953-01-07,35.2109787,-101.8667601,117
10691,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-02-17,1953-02-16,35.2109787,-101.8667601,117
10692,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-02-18,1953-02-17,35.2109787,-101.8667601,117
10693,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-02-19,1953-02-18,35.2109787,-101.8667601,117
10694,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-02-20,1953-02-19,35.2109787,-101.8667601,117
10695,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-02-21,1953-02-20,35.2109787,-101.8667601,117
10696,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-02-24,1953-02-23,36.0545737,-95.923037,117
10697,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-06,1953-03-05,35.2109787,-101.8667601,117
10698,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-07,1953-03-06,35.2109787,-101.8667601,117
10699,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-08,1953-03-07,35.2109787,-101.8667601,117
10700,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-09,1953-03-08,35.2109787,-101.8667601,117
10701,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-10,1953-03-09,35.2109787,-101.8667601,117
10702,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-11,1953-03-10,35.2109787,-101.8667601,117
10703,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-12,1953-03-11,35.2109787,-101.8667601,117
10704,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-13,1953-03-12,35.2109787,-101.8667601,117
10705,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-16,1953-03-15,35.2109787,-101.8667601,117
10706,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-17,1953-03-16,35.2109787,-101.8667601,117
10707,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-20,1953-03-19,35.2109787,-101.8667601,117
10708,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-21,1953-03-20,35.2109787,-101.8667601,117
10709,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-22,1953-03-21,35.2109787,-101.8667601,117
10710,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-23,1953-03-22,35.2109787,-101.8667601,117
10711,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-24,1953-03-23,35.2109787,-101.8667601,117
10712,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-25,1953-03-24,35.2109787,-101.8667601,117
10713,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-03-26,1953-03-25,35.2109787,-101.8667601,117
10714,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-04-01,1953-03-31,35.2109787,-101.8667601,117
10715,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-04-02,1953-04-01,35.2109787,-101.8667601,117
10716,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-04-04,1953-04-03,35.2109787,-101.8667601,117
10717,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-04-05,1953-04-04,35.2109787,-101.8667601,117
10718,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-04-06,1953-04-05,35.2109787,-101.8667601,117
10719,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-04-07,1953-04-06,35.2109787,-101.8667601,117
10720,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-04-08,1953-04-07,,,117
10721,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-04-09,1953-04-08,35.2109787,-101.8667601,117
10722,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-04-10,1953-04-09,35.2109787,-101.8667601,117
10723,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-08-18,1953-08-17,35.2109787,-101.8667601,117
10724,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-10-07,1953-10-06,36.0545737,-95.923037,117
10725,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-10-08,1953-10-07,36.0545737,-95.923037,117
10726,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-10-12,1953-10-11,36.0545737,-95.923037,117
10727,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-10-13,1953-10-12,36.0545737,-95.923037,117
10728,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-10-24,1953-10-23,35.2109787,-101.8667601,117
10729,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-10-25,1953-10-24,35.2109787,-101.8667601,117
10730,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-10-26,1953-10-25,35.2109787,-101.8667601,117
10731,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-10-27,1953-10-26,35.2109787,-101.8667601,117
10732,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-10-28,1953-10-27,35.2109787,-101.8667601,117
10733,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-10-29,1953-10-28,35.2109787,-101.8667601,117
10734,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-10-30,1953-10-29,35.2109787,-101.8667601,117
10735,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-10-31,1953-10-30,35.2109787,-101.8667601,117
10736,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-01,1953-10-31,35.2109787,-101.8667601,117
10737,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-06,1953-11-05,35.2109787,-101.8667601,117
10738,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-07,1953-11-06,35.2109787,-101.8667601,117
10739,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-08,1953-11-07,35.2109787,-101.8667601,117
10740,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-09,1953-11-08,35.2109787,-101.8667601,117
10741,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-10,1953-11-09,35.2109787,-101.8667601,117
10742,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-12,1953-11-11,35.2109787,-101.8667601,117
10743,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-13,1953-11-12,35.2109787,-101.8667601,117
10744,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-14,1953-11-13,35.2109787,-101.8667601,117
10745,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-15,1953-11-14,35.2109787,-101.8667601,117
10746,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-16,1953-11-15,35.2109787,-101.8667601,117
10747,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-17,1953-11-16,35.2109787,-101.8667601,117
10748,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-18,1953-11-17,35.2109787,-101.8667601,117
10749,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-19,1953-11-18,35.2109787,-101.8667601,117
10750,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-22,1953-11-21,35.2109787,-101.8667601,117
10751,1953-03-22,,,,,,,35.2109787,-101.8667601,False,1,1953-11-23,1953-11-22,35.2109787,-101.8667601,117
10752,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1950-02-11,1950-02-10,36.0545737,-95.923037,117
10753,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1950-02-23,1950-02-22,36.0545737,-95.923037,117
10754,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1950-11-15,1950-11-14,35.2109787,-101.8667601,117
10755,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1950-11-16,1950-11-15,35.2109787,-101.8667601,117
10756,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1950-11-17,1950-11-16,35.2109787,-101.8667601,117
10757,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1950-11-18,1950-11-17,35.2109787,-101.8667601,117
10758,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1950-11-19,1950-11-18,35.2109787,-101.8667601,117
10759,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1950-11-20,1950-11-19,35.2109787,-101.8667601,117
10760,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1950-11-21,1950-11-20,35.2109787,-101.8667601,117
10761,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1950-11-22,1950-11-21,35.2109787,-101.8667601,117
10762,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1950-11-23,1950-11-22,35.2109787,-101.8667601,117
10763,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1950-11-24,1950-11-23,36.0545737,-95.923037,117
10764,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-09-09,1951-09-08,35.2109787,-101.8667601,117
10765,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-09-10,1951-09-09,35.2109787,-101.8667601,117
10766,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-09-11,1951-09-10,35.2109787,-101.8667601,117
10767,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-09-12,1951-09-11,35.2109787,-101.8667601,117
10768,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-09-13,1951-09-12,36.0545737,-95.923037,117
10769,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-09-14,1951-09-13,35.2109787,-101.8667601,117
10770,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-09-15,1951-09-14,35.2109787,-101.8667601,117
10771,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-09-16,1951-09-15,35.2109787,-101.8667601,117
10772,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-09-28,1951-09-27,35.2109787,-101.8667601,117
10773,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-09-29,1951-09-28,35.2109787,-101.8667601,117
10774,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-09-30,1951-09-29,35.2109787,-101.8667601,117
10775,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-10-01,1951-09-30,35.2109787,-101.8667601,117
10776,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-10-02,1951-10-01,35.2109787,-101.8667601,117
10777,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1951-10-06,1951-10-05,36.0545737,-95.923037,117
10778,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-08-14,1952-08-13,46.227638,2.213749,117
10779,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-08-15,1952-08-14,46.227638,2.213749,117
10780,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-08-16,1952-08-15,46.227638,2.213749,117
10781,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-08-18,1952-08-17,46.227638,2.213749,117
10782,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-08-20,1952-08-19,46.227638,2.213749,117
10783,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-08-22,1952-08-21,46.227638,2.213749,117
10784,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-08-23,1952-08-22,46.227638,2.213749,117
10785,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-08-26,1952-08-25,46.227638,2.213749,117
10786,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-01,1952-08-31,35.2109787,-101.8667601,117
10787,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-03,1952-09-02,35.2109787,-101.8667601,117
10788,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-04,1952-09-03,35.2109787,-101.8667601,117
10789,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-05,1952-09-04,35.2109787,-101.8667601,117
10790,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-06,1952-09-05,36.0545737,-95.923037,117
10791,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-07,1952-09-06,36.0545737,-95.923037,117
10792,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-08,1952-09-07,36.0545737,-95.923037,117
10793,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-09,1952-09-08,36.0545737,-95.923037,117
10794,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-10,1952-09-09,36.0545737,-95.923037,117
10795,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-11,1952-09-10,36.0545737,-95.923037,117
10796,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-12,1952-09-11,36.0545737,-95.923037,117
10797,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-13,1952-09-12,36.0545737,-95.923037,117
10798,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-14,1952-09-13,36.0545737,-95.923037,117
10799,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-09-15,1952-09-14,36.0545737,-95.923037,117
10800,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-11-22,1952-11-21,36.0545737,-95.923037,117
10801,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-12-04,1952-12-03,36.0545737,-95.923037,117
10802,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-12-28,1952-12-27,35.2109787,-101.8667601,117
10803,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-12-29,1952-12-28,35.2109787,-101.8667601,117
10804,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-12-30,1952-12-29,35.2109787,-101.8667601,117
10805,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1952-12-31,1952-12-30,35.2109787,-101.8667601,117
10806,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1953-01-01,1952-12-31,35.2109787,-101.8667601,117
10807,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1953-01-08,1953-01-07,35.2109787,-101.8667601,117
10808,1953-03-23,,,,,,,35.2109787,-101.8667601,False,1,1953-02-17,1953-02-16,35.2109787,-101.8667601,117
