,date,city_1,country_1,city_2,country_2,working,source,lat,lng,same
1377,1953-10-09,Havana,Cuba,,,n,"FBI file; letter to Dale dated Oct 10, 1953 in SIU Box 16 folder 8",23.1135925,-82.3665956,True
1378,1953-10-10,Havana,Cuba,,,n,"letter to Dale dated Oct 10, 1953 in SIU Box 16 folder 9",23.1135925,-82.3665956,True
1379,1953-10-11,,,,,n,,36.0545737,-95.923037,False
1380,1953-10-12,,,,,n,,36.0545737,-95.923037,False
1381,1953-10-13,Los Angeles,USA,,,y,"MHS Box 22, Personal Log",34.0522342,-118.2436849,False
1382,1953-10-14,Los Angeles,USA,,,y,,34.0522342,-118.2436849,True
1383,1953-10-15,Los Angeles,USA,,,y,,34.0522342,-118.2436849,True
1384,1953-10-16,Los Angeles,USA,,,y,SIU Box 16 folder 8,34.0522342,-118.2436849,True
1385,1953-10-17,Los Angeles,USA,,,y,,34.0522342,-118.2436849,True
1386,1953-10-18,Los Angeles,USA,,,y,,34.0522342,-118.2436849,True
1387,1953-10-19,Los Angeles,USA,,,y,,34.0522342,-118.2436849,True
1388,1953-10-20,Los Angeles,USA,,,y,,34.0522342,-118.2436849,True
1389,1953-10-21,Los Angeles,USA,,,y,SIU Box 16 folder 8,34.0522342,-118.2436849,True
1390,1953-10-22,Los Angeles,USA,,,y,,34.0522342,-118.2436849,True
1391,1953-10-23,,,,,,,35.2109787,-101.8667601,False
1392,1953-10-24,,,,,,,35.2109787,-101.8667601,False
1393,1953-10-25,,,,,,,35.2109787,-101.8667601,False
1394,1953-10-26,,,,,,,35.2109787,-101.8667601,False
1395,1953-10-27,,,,,,,35.2109787,-101.8667601,False
1396,1953-10-28,,,,,,,35.2109787,-101.8667601,False
1397,1953-10-29,,,,,,,35.2109787,-101.8667601,False
1398,1953-10-30,,,,,,,35.2109787,-101.8667601,False
1399,1953-10-31,,,,,,,35.2109787,-101.8667601,False
1400,1953-11-01,San Francisco,USA,,,y,SIU Box 16 folder 9,37.7749295,-122.4194155,False
1401,1953-11-02,San Francisco,USA,,,y,SIU Box 16 folder 9,37.7749295,-122.4194155,True
1402,1953-11-03,San Francisco,USA,,,,,37.7749295,-122.4194155,True
1403,1953-11-04,San Francisco ,USA,,,,,37.7749295,-122.4194155,False
1404,1953-11-05,,,,,,,35.2109787,-101.8667601,False
1405,1953-11-06,,,,,,,35.2109787,-101.8667601,False
1406,1953-11-07,,,,,,,35.2109787,-101.8667601,False
1407,1953-11-08,,,,,,,35.2109787,-101.8667601,False
1408,1953-11-09,,,,,,,35.2109787,-101.8667601,False
1409,1953-11-10,Beverly Hills,USA,,,n,SIU Box 16 folder 9,34.0736204,-118.4003563,False
1410,1953-11-11,,,,,,,35.2109787,-101.8667601,False
1411,1953-11-12,,,,,,,35.2109787,-101.8667601,False
1412,1953-11-13,,,,,,,35.2109787,-101.8667601,False
1413,1953-11-14,,,,,,,35.2109787,-101.8667601,False
1414,1953-11-15,,,,,,,35.2109787,-101.8667601,False
1415,1953-11-16,,,,,,,35.2109787,-101.8667601,False
1416,1953-11-17,,,,,,,35.2109787,-101.8667601,False
1417,1953-11-18,,,,,,,35.2109787,-101.8667601,False
1418,1953-11-19,New York,USA,Paris,France,n,SIU Box 39 folder 5,40.7127753,-74.0059728,False
1419,1953-11-20,Paris,France,Rome,Italy,n,SIU Box 39 folder 5,48.856614,2.3522219,False
1420,1953-11-21,,,,,,,35.2109787,-101.8667601,False
1421,1953-11-22,,,,,,,35.2109787,-101.8667601,False
1422,1953-11-23,Rome,Italy,,,,SIU Box 39 folder 5,41.9027835,12.4963655,False
1423,1953-11-24,Rome,Italy,,,,,41.9027835,12.4963655,True
1424,1953-11-25,Rome,Italy,,,y,SIU Box 16 folder 9,41.9027835,12.4963655,True
1425,1953-11-26,Rome,Italy,,,y,,41.9027835,12.4963655,True
1426,1953-11-27,Rome,Italy,,,y,,41.9027835,12.4963655,True
1427,1953-11-28,Rome,Italy,,,y,,41.9027835,12.4963655,True
1428,1953-11-29,Rome,Italy,,,y,,41.9027835,12.4963655,True
1429,1953-11-30,Rome,Italy,,,y,,41.9027835,12.4963655,True
1430,1953-12-01,Rome,Italy,,,y,,41.9027835,12.4963655,True
1431,1953-12-02,Rome,Italy,,,y,,41.9027835,12.4963655,True
1432,1953-12-03,Rome,Italy,,,y,,41.9027835,12.4963655,True
1433,1953-12-04,Rome,Italy,,,y,,41.9027835,12.4963655,True
1434,1953-12-05,Rome,Italy,,,y,,41.9027835,12.4963655,True
1435,1953-12-06,Rome,Italy,,,y,,41.9027835,12.4963655,True
1436,1953-12-07,Rome,Italy,,,y,,41.9027835,12.4963655,True
1437,1953-12-08,Rome,Italy,,,y,,41.9027835,12.4963655,True
1438,1953-12-09,Rome,Italy,,,y,,41.9027835,12.4963655,True
1439,1953-12-10,Rome,Italy,,,y,SIU Box 39 folder 5,41.9027835,12.4963655,True
1440,1953-12-11,Rome,Italy,,,y,,41.9027835,12.4963655,True
1441,1953-12-12,Rome,Italy,,,y,,41.9027835,12.4963655,True
1442,1953-12-13,Rome,Italy,,,y,,41.9027835,12.4963655,True
1443,1953-12-14,Rome,Italy,,,y,SIU Box 16 folder 9,41.9027835,12.4963655,True
1444,1953-12-15,Rome,Italy,,,y,,41.9027835,12.4963655,True
1445,1953-12-16,Rome,Italy,,,y,,41.9027835,12.4963655,True
1446,1953-12-17,Rome,Italy,,,y,,41.9027835,12.4963655,True
1447,1953-12-18,Rome,Italy,,,y,SIU Box 16 folder 9,41.9027835,12.4963655,True
1448,1953-12-19,Rome,Italy,,,y,,41.9027835,12.4963655,True
1449,1953-12-20,Rome,Italy,,,y,,41.9027835,12.4963655,True
1450,1953-12-21,Rome,Italy,,,y,,41.9027835,12.4963655,True
1451,1953-12-22,Rome,Italy,,,y,,41.9027835,12.4963655,True
1452,1953-12-23,Rome,Italy,,,y,,41.9027835,12.4963655,True
1453,1953-12-24,Rome,Italy,,,y,,41.9027835,12.4963655,True
1454,1953-12-25,Rome,Italy,,,y,,41.9027835,12.4963655,True
1455,1953-12-26,Rome,Italy,,,y,,41.9027835,12.4963655,True
1456,1953-12-27,Rome,Italy,,,y,,41.9027835,12.4963655,True
1457,1953-12-28,Rome,Italy,,,y,,41.9027835,12.4963655,True
1458,1953-12-29,Rome,Italy,,,y,,41.9027835,12.4963655,True
1459,1953-12-30,Rome,Italy,,,y,,41.9027835,12.4963655,True
1460,1953-12-31,Rome,Italy,,,y,,41.9027835,12.4963655,True
